ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
462670,Male,Yes,89,Yes,Doctor,,Low,1.0,Cat_6,A
464358,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,B
459178,Male,Yes,48,Yes,Executive,0.0,High,5.0,Cat_6,C
466117,Male,Yes,62,Yes,Artist,1.0,Average,2.0,Cat_3,C
462720,Male,Yes,35,Yes,Marketing,,Low,5.0,Cat_6,D
461523,Male,Yes,78,Yes,Lawyer,0.0,High,5.0,Cat_6,B
467283,Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_2,C
467441,Male,No,42,Yes,Artist,,Low,1.0,Cat_6,A
464110,Male,Yes,58,Yes,Doctor,1.0,High,2.0,Cat_6,B
460943,Male,Yes,50,Yes,Entertainment,1.0,Average,4.0,Cat_6,B
467603,Male,Yes,71,Yes,Lawyer,1.0,High,2.0,Cat_6,C
466635,Male,Yes,53,Yes,Artist,4.0,Average,2.0,Cat_6,C
467694,Male,Yes,61,Yes,Executive,0.0,High,2.0,Cat_6,C
462497,Male,No,35,Yes,Artist,1.0,Low,2.0,Cat_6,B
465732,Male,Yes,47,Yes,Marketing,0.0,Low,2.0,Cat_4,D
465399,Male,No,39,Yes,Entertainment,1.0,Low,1.0,Cat_4,B
459107,Male,Yes,55,Yes,Artist,1.0,Low,2.0,Cat_6,C
464070,Male,No,39,Yes,Artist,5.0,Low,2.0,Cat_6,B
462236,Male,No,35,Yes,Entertainment,13.0,Low,2.0,Cat_4,C
465393,Male,Yes,36,Yes,Artist,7.0,Average,2.0,Cat_6,C
461636,Male,No,46,Yes,Artist,3.0,Low,1.0,Cat_6,C
459419,Male,Yes,67,Yes,Doctor,1.0,Average,2.0,Cat_6,B
463245,Male,Yes,37,Yes,Entertainment,9.0,Average,2.0,Cat_6,A
459281,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,B
459815,Male,No,42,Yes,Artist,9.0,Low,1.0,Cat_6,A
464529,Male,No,45,Yes,Artist,9.0,Low,1.0,Cat_6,D
464744,Male,Yes,55,Yes,Entertainment,0.0,Low,4.0,Cat_4,A
460454,Male,No,51,Yes,Artist,,Low,1.0,Cat_6,B
460207,Male,No,41,Yes,Entertainment,11.0,Low,4.0,Cat_6,B
465660,Male,Yes,48,Yes,Artist,1.0,Low,3.0,Cat_6,C
466282,Male,Yes,31,Yes,Healthcare,9.0,Low,,Cat_6,A
460111,Male,Yes,72,Yes,Executive,8.0,High,2.0,Cat_6,C
466639,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_6,B
466470,Male,Yes,67,Yes,Homemaker,1.0,Average,2.0,Cat_2,B
461815,Male,Yes,55,Yes,Artist,1.0,Low,1.0,Cat_3,B
459092,Male,Yes,60,Yes,Executive,0.0,High,4.0,Cat_6,B
461554,Male,No,25,Yes,Healthcare,0.0,Low,3.0,Cat_6,B
466721,Male,Yes,36,Yes,Doctor,7.0,Average,2.0,Cat_6,A
459171,Male,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
466303,Male,Yes,67,Yes,Lawyer,0.0,High,2.0,Cat_2,B
464547,Male,No,41,Yes,Artist,0.0,Low,2.0,Cat_3,B
467399,Male,Yes,29,Yes,Doctor,1.0,Low,3.0,Cat_6,D
459895,Male,Yes,38,Yes,,9.0,Average,2.0,Cat_6,C
460082,Male,No,37,Yes,Artist,8.0,Low,1.0,Cat_6,A
461380,Male,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,B
459883,Male,No,63,Yes,Artist,0.0,Low,1.0,Cat_2,B
463750,Male,Yes,41,Yes,Artist,3.0,Average,3.0,Cat_6,C
461349,Male,No,26,Yes,Doctor,0.0,Low,5.0,Cat_6,D
460893,Male,No,57,Yes,Entertainment,4.0,Low,1.0,,A
461665,Male,Yes,61,Yes,Entertainment,4.0,Average,2.0,Cat_5,B
464220,Male,Yes,65,Yes,Executive,1.0,High,2.0,Cat_6,A
463450,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
467481,Male,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,A
461384,Male,Yes,71,Yes,Lawyer,2.0,High,,Cat_6,A
467293,Male,Yes,80,Yes,Lawyer,,Low,1.0,Cat_6,D
461789,Male,Yes,67,Yes,Executive,1.0,High,2.0,Cat_6,C
459556,Male,Yes,82,Yes,Lawyer,,Low,2.0,Cat_6,D
459296,Male,Yes,70,Yes,Artist,1.0,Average,2.0,Cat_6,C
459352,Male,Yes,38,Yes,Doctor,4.0,Average,4.0,Cat_3,B
460097,Male,,43,Yes,Artist,0.0,Low,2.0,Cat_3,B
463212,Male,No,28,Yes,Healthcare,0.0,Low,5.0,Cat_6,D
460925,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
464881,Male,Yes,59,Yes,Entertainment,0.0,Low,,Cat_4,C
464054,Male,Yes,31,Yes,Artist,8.0,Average,2.0,Cat_6,C
459154,Male,Yes,88,Yes,Lawyer,0.0,High,2.0,Cat_6,A
465734,Male,Yes,40,Yes,Artist,0.0,Low,3.0,Cat_1,A
463282,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_3,B
465162,Male,Yes,58,Yes,Artist,1.0,Average,3.0,Cat_6,B
461057,Male,Yes,46,Yes,Artist,0.0,High,4.0,Cat_3,B
459522,Male,Yes,47,Yes,Entertainment,,Average,4.0,Cat_6,B
461826,Male,Yes,35,Yes,Artist,12.0,Average,2.0,Cat_6,A
461301,Male,Yes,71,Yes,Lawyer,0.0,Average,2.0,Cat_6,C
462995,Male,Yes,36,Yes,Artist,0.0,Average,5.0,Cat_6,C
465647,Male,No,31,Yes,Artist,9.0,Low,1.0,Cat_6,A
467120,Male,Yes,37,Yes,Artist,8.0,Low,2.0,Cat_6,B
460590,Male,Yes,37,Yes,Artist,0.0,Average,3.0,Cat_3,B
463291,Male,Yes,35,Yes,Engineer,5.0,Average,4.0,Cat_6,B
461321,Male,Yes,50,Yes,Artist,13.0,Low,1.0,Cat_6,C
466062,Male,Yes,56,Yes,Artist,4.0,Low,3.0,Cat_3,B
465374,Male,Yes,37,Yes,Entertainment,1.0,Average,3.0,Cat_4,C
459921,Male,No,37,Yes,Artist,8.0,Low,1.0,Cat_3,A
462564,Male,No,55,Yes,Executive,,Low,5.0,Cat_6,C
462434,Male,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,C
461131,Male,Yes,68,Yes,Artist,0.0,High,,Cat_6,A
463151,Male,Yes,60,Yes,Artist,1.0,Low,1.0,Cat_3,A
459794,Male,Yes,52,Yes,Artist,0.0,Low,2.0,Cat_6,B
467590,Male,No,25,Yes,Artist,,Low,1.0,Cat_6,A
465004,Male,No,35,Yes,Entertainment,0.0,Low,3.0,Cat_7,D
460023,Male,Yes,49,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
463930,Male,Yes,49,Yes,Artist,1.0,Average,2.0,Cat_6,C
463458,Male,Yes,26,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
467147,Male,No,45,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
466914,Male,Yes,81,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
459986,Male,Yes,60,Yes,Artist,0.0,Low,1.0,Cat_6,B
465102,Male,Yes,57,Yes,Lawyer,1.0,High,2.0,Cat_6,B
461516,Male,Yes,32,Yes,Entertainment,0.0,Average,3.0,Cat_6,A
463252,Male,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,B
467337,Male,Yes,56,Yes,Artist,1.0,Average,4.0,Cat_6,C
460256,Male,No,53,Yes,Artist,2.0,Low,2.0,Cat_2,B
464051,Male,Yes,53,Yes,Doctor,0.0,Average,2.0,Cat_6,C
466980,Male,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,A
466077,Male,Yes,35,Yes,Doctor,9.0,High,3.0,Cat_6,A
460161,Male,No,38,Yes,Artist,0.0,Low,1.0,Cat_3,B
464238,Male,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,A
466135,Male,Yes,47,Yes,Artist,1.0,Low,2.0,Cat_3,B
463820,Male,Yes,45,Yes,Executive,8.0,High,4.0,Cat_6,C
462819,Male,Yes,49,Yes,Artist,0.0,Average,3.0,Cat_6,C
463391,Male,Yes,62,Yes,Doctor,5.0,Low,1.0,Cat_3,B
459412,Male,Yes,62,Yes,,0.0,Average,3.0,Cat_6,B
463224,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6,B
459066,Male,Yes,47,Yes,Executive,8.0,High,4.0,Cat_6,C
462052,Male,Yes,51,Yes,Artist,1.0,Low,2.0,Cat_6,C
463521,Male,Yes,45,Yes,Executive,1.0,High,4.0,Cat_6,A
465353,Male,Yes,73,Yes,Artist,1.0,Average,2.0,Cat_6,C
459696,Male,Yes,43,Yes,Engineer,0.0,Average,2.0,Cat_6,B
460815,Male,Yes,55,Yes,Artist,0.0,High,2.0,Cat_3,A
460481,Male,No,25,Yes,Entertainment,1.0,Low,2.0,Cat_3,B
465341,Male,No,29,Yes,Healthcare,,Low,6.0,Cat_2,D
467750,Male,Yes,40,Yes,Artist,,Average,3.0,Cat_6,C
466816,Male,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,B
462271,Male,Yes,45,Yes,Executive,2.0,Average,4.0,Cat_2,B
466140,Male,Yes,30,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
465966,Male,No,36,Yes,Doctor,9.0,Low,1.0,Cat_6,B
464869,Male,Yes,37,Yes,Entertainment,0.0,Low,2.0,Cat_4,A
459564,Male,Yes,80,Yes,Lawyer,2.0,Low,1.0,Cat_6,A
459099,Male,Yes,30,Yes,Doctor,8.0,Average,2.0,Cat_6,A
461243,Male,Yes,49,Yes,Marketing,0.0,Low,5.0,Cat_6,D
464163,Male,Yes,67,Yes,Executive,0.0,High,4.0,Cat_6,C
465725,Male,No,29,Yes,Doctor,0.0,Low,2.0,Cat_3,A
462086,Male,No,41,Yes,Doctor,4.0,Low,2.0,Cat_6,B
459627,Male,No,40,Yes,Artist,14.0,Low,2.0,Cat_2,A
467608,Male,No,32,Yes,Engineer,6.0,Low,1.0,Cat_6,D
466028,Male,Yes,50,Yes,Artist,4.0,Average,4.0,Cat_3,B
460362,Male,Yes,59,Yes,Healthcare,0.0,Low,3.0,Cat_4,D
465144,Male,No,32,Yes,Doctor,9.0,Low,1.0,Cat_6,A
459017,Male,Yes,50,Yes,Executive,,High,6.0,Cat_6,C
461730,Male,Yes,46,Yes,Artist,1.0,Low,3.0,Cat_6,B
467514,Male,No,43,Yes,Artist,,Low,4.0,Cat_6,D
460646,Male,Yes,57,Yes,Entertainment,,Low,,Cat_3,C
460102,Male,Yes,43,Yes,Artist,9.0,High,2.0,Cat_4,B
466601,Male,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_4,C
467616,Male,Yes,25,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
467844,Male,No,37,Yes,Healthcare,0.0,Low,2.0,Cat_6,D
461806,Male,No,27,Yes,Healthcare,9.0,Low,2.0,Cat_6,D
460986,Male,No,37,Yes,Doctor,0.0,Low,3.0,,A
466869,Male,Yes,29,Yes,Healthcare,1.0,Low,3.0,Cat_3,D
465884,Male,Yes,37,Yes,Executive,6.0,High,3.0,Cat_6,D
463673,Male,No,33,Yes,Healthcare,,Low,5.0,Cat_6,B
459703,Male,Yes,37,Yes,Artist,0.0,Low,3.0,Cat_6,A
464317,Male,Yes,60,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
465093,Male,Yes,55,Yes,Doctor,0.0,Low,1.0,Cat_6,C
464361,Male,Yes,50,Yes,Artist,1.0,Average,2.0,Cat_6,C
459299,Male,No,36,Yes,Artist,,Low,3.0,Cat_6,B
462334,Male,No,47,Yes,Artist,9.0,Low,2.0,Cat_6,B
459989,Male,Yes,52,Yes,Artist,6.0,Average,2.0,Cat_6,B
465709,Male,Yes,68,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
462277,Male,Yes,36,Yes,Entertainment,4.0,Average,2.0,Cat_2,B
465223,Male,Yes,51,Yes,Artist,,Average,4.0,Cat_6,C
465228,Male,Yes,62,Yes,Artist,0.0,High,2.0,Cat_6,C
461368,Male,No,32,Yes,Doctor,4.0,Low,5.0,Cat_6,D
465080,Male,Yes,70,Yes,Lawyer,8.0,Average,2.0,Cat_6,C
466408,Male,Yes,76,Yes,Lawyer,1.0,Low,2.0,Cat_3,A
460948,Male,Yes,53,Yes,Engineer,4.0,Low,3.0,Cat_3,B
463943,Male,No,71,Yes,Entertainment,1.0,Low,2.0,Cat_6,C
462894,Male,Yes,43,Yes,Artist,2.0,Average,4.0,Cat_3,C
465963,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,B
460618,Male,Yes,55,Yes,Lawyer,,Low,4.0,Cat_3,C
461585,Male,No,38,Yes,Entertainment,1.0,Low,1.0,Cat_7,A
464316,Male,Yes,59,Yes,Artist,0.0,Average,4.0,Cat_6,C
466595,Male,Yes,86,Yes,Executive,1.0,High,2.0,Cat_6,C
465240,Male,Yes,59,Yes,Artist,4.0,High,2.0,Cat_7,D
467303,Male,Yes,38,Yes,Doctor,3.0,Average,2.0,Cat_6,C
462801,Male,Yes,38,Yes,Entertainment,9.0,Average,3.0,Cat_6,B
461421,Male,Yes,37,Yes,Artist,,Average,3.0,Cat_6,B
463737,Male,No,28,Yes,Healthcare,7.0,Low,4.0,Cat_2,C
464721,Male,Yes,39,Yes,Artist,3.0,Average,4.0,Cat_6,B
467371,Male,No,30,Yes,Healthcare,1.0,Low,4.0,Cat_6,B
465290,Male,Yes,46,Yes,Executive,1.0,High,5.0,Cat_6,B
467572,Male,Yes,63,Yes,Artist,1.0,Average,4.0,Cat_6,A
464117,Male,Yes,84,Yes,Lawyer,0.0,High,2.0,Cat_6,C
461688,Male,Yes,41,Yes,Executive,7.0,High,2.0,Cat_6,C
467148,Male,No,28,Yes,Artist,,Low,1.0,Cat_6,A
460130,Male,No,27,Yes,Healthcare,2.0,Low,4.0,Cat_1,A
462425,Male,No,35,Yes,Doctor,3.0,Low,1.0,Cat_6,A
467855,Male,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6,D
467927,Male,No,31,Yes,Doctor,8.0,Low,6.0,Cat_2,A
466908,Male,Yes,55,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
466497,Male,No,83,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
465027,Male,Yes,41,Yes,Doctor,0.0,Low,2.0,Cat_6,B
462943,Male,Yes,61,Yes,Executive,5.0,High,2.0,Cat_6,B
463567,Male,Yes,40,Yes,Doctor,1.0,Average,2.0,Cat_6,B
463354,Male,Yes,53,Yes,Executive,4.0,High,4.0,Cat_6,D
461929,Male,Yes,63,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
465752,Male,Yes,42,Yes,Artist,5.0,Average,2.0,Cat_6,C
467277,Male,No,25,Yes,Artist,13.0,Low,3.0,Cat_6,A
459049,Male,Yes,49,Yes,Executive,2.0,High,4.0,Cat_2,B
463089,Male,Yes,51,Yes,Executive,7.0,High,4.0,Cat_6,C
463373,Male,Yes,55,Yes,Artist,1.0,Low,3.0,Cat_3,A
461910,Male,Yes,31,Yes,Artist,,Average,2.0,Cat_2,B
465985,Male,No,31,Yes,Artist,1.0,Low,3.0,Cat_6,D
464185,Male,Yes,65,Yes,Artist,5.0,High,2.0,Cat_6,A
465321,Male,Yes,43,Yes,Entertainment,,Low,4.0,Cat_3,A
465935,Male,No,27,Yes,Entertainment,9.0,Low,1.0,Cat_6,A
467085,Male,No,45,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
463965,Male,No,25,Yes,Doctor,7.0,Low,1.0,Cat_6,A
467156,Male,Yes,37,Yes,Artist,6.0,Low,1.0,Cat_6,B
466760,Male,Yes,47,Yes,Doctor,0.0,Average,4.0,Cat_6,A
463972,Male,Yes,66,Yes,Artist,0.0,Low,4.0,Cat_2,C
467431,Male,Yes,40,Yes,Artist,9.0,Average,3.0,Cat_6,C
461033,Male,Yes,57,Yes,Doctor,5.0,Average,2.0,Cat_6,C
461431,Male,Yes,42,Yes,Doctor,1.0,Average,2.0,Cat_1,C
467149,Male,Yes,43,Yes,Artist,9.0,Average,3.0,Cat_6,A
461809,Male,No,30,Yes,Doctor,3.0,Low,2.0,Cat_6,D
460168,Male,Yes,86,Yes,Executive,0.0,High,2.0,Cat_2,C
463931,Male,Yes,52,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
465377,Male,Yes,26,Yes,Artist,5.0,Average,,Cat_6,A
460020,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C
461878,Male,No,33,Yes,Healthcare,3.0,Low,1.0,Cat_6,D
465802,Male,Yes,25,Yes,Healthcare,9.0,Low,2.0,Cat_6,C
458994,Male,Yes,38,Yes,Healthcare,8.0,Average,4.0,Cat_6,C
465263,Male,Yes,65,Yes,Artist,1.0,High,2.0,Cat_6,C
461147,Male,Yes,33,Yes,Artist,2.0,Low,,Cat_3,C
463556,Male,Yes,29,Yes,Entertainment,0.0,Low,2.0,Cat_2,D
461109,Male,No,31,Yes,Healthcare,0.0,Low,3.0,Cat_3,D
459457,Male,Yes,51,Yes,Artist,2.0,Low,2.0,Cat_6,A
464404,Male,No,89,Yes,Artist,1.0,Low,,Cat_6,A
459613,Male,No,40,Yes,Healthcare,,Low,2.0,Cat_6,D
460112,Male,Yes,28,Yes,Engineer,9.0,Average,2.0,Cat_3,C
467779,Male,Yes,53,Yes,Doctor,2.0,Average,3.0,Cat_6,C
459819,Male,Yes,71,Yes,Entertainment,,High,2.0,Cat_6,B
464509,Male,Yes,53,Yes,Artist,0.0,High,4.0,Cat_6,C
464061,Male,Yes,30,Yes,Artist,12.0,Average,2.0,Cat_6,B
461999,Male,No,27,Yes,Doctor,0.0,Low,5.0,Cat_6,B
466913,Male,Yes,65,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
465625,Male,No,42,Yes,Artist,11.0,Low,2.0,Cat_6,C
466828,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6,B
464679,Male,Yes,41,Yes,Artist,0.0,Average,4.0,Cat_4,C
459645,Male,Yes,43,Yes,Artist,,Average,2.0,Cat_6,B
466821,Male,No,30,Yes,Healthcare,0.0,Low,,Cat_1,D
464898,Male,No,31,Yes,Healthcare,0.0,Low,2.0,Cat_4,C
464698,Male,Yes,82,Yes,Lawyer,0.0,Low,,Cat_4,A
462712,Male,No,33,Yes,Homemaker,,Low,1.0,Cat_6,D
465632,Male,No,37,Yes,Artist,4.0,Low,7.0,Cat_7,A
460735,Male,Yes,35,Yes,Engineer,1.0,Average,4.0,Cat_3,A
467812,Male,No,50,Yes,Artist,1.0,Low,1.0,Cat_2,B
463624,Male,Yes,62,Yes,Executive,0.0,High,4.0,Cat_6,C
466227,Male,Yes,61,Yes,Artist,0.0,Average,5.0,Cat_6,C
463056,Male,Yes,43,Yes,Homemaker,,Average,2.0,Cat_4,A
459642,Male,Yes,36,Yes,Executive,,High,4.0,Cat_6,B
460844,Male,Yes,51,Yes,Healthcare,,Low,2.0,Cat_6,A
459509,Male,No,30,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
464635,Male,Yes,43,Yes,Healthcare,1.0,High,4.0,Cat_4,B
465213,Male,Yes,38,Yes,Entertainment,2.0,Average,2.0,Cat_6,B
459285,Male,No,76,Yes,Lawyer,0.0,Low,2.0,Cat_6,A
464558,Male,No,30,Yes,Healthcare,9.0,Low,5.0,Cat_6,D
467638,Male,Yes,71,Yes,Artist,1.0,Average,2.0,Cat_6,C
467568,Male,No,42,Yes,Artist,8.0,Low,,Cat_6,A
467781,Male,Yes,27,Yes,Healthcare,1.0,High,2.0,Cat_6,D
460570,Male,No,25,Yes,Marketing,,Low,5.0,Cat_3,C
463928,Male,Yes,55,Yes,Artist,1.0,Low,2.0,Cat_6,A
467354,Male,Yes,61,Yes,Doctor,3.0,Low,2.0,Cat_6,A
461331,Male,Yes,59,Yes,Executive,0.0,High,5.0,Cat_6,C
462744,Male,Yes,38,Yes,Artist,3.0,Average,4.0,Cat_6,B
461436,Male,Yes,55,Yes,Artist,8.0,Average,2.0,Cat_2,C
466451,Male,Yes,41,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
462166,Male,Yes,26,Yes,Artist,0.0,Low,2.0,Cat_1,C
461488,Male,Yes,53,Yes,Artist,6.0,Average,2.0,Cat_6,C
465745,Male,Yes,38,Yes,Artist,2.0,Low,2.0,Cat_6,C
461465,Male,Yes,28,Yes,Artist,9.0,Average,2.0,Cat_6,A
463761,Male,Yes,33,Yes,Artist,1.0,Average,3.0,Cat_6,A
466098,Male,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,A
461984,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C
464525,Male,No,33,Yes,Entertainment,9.0,Low,2.0,Cat_6,D
467103,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,A
462069,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6,B
465614,Male,Yes,43,Yes,Artist,9.0,Low,2.0,Cat_6,C
460252,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,A
466603,Male,Yes,41,Yes,Engineer,1.0,Average,2.0,Cat_6,C
466488,Male,Yes,62,Yes,Entertainment,0.0,Average,6.0,Cat_6,C
467063,Male,Yes,53,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
461919,Male,No,38,Yes,Doctor,0.0,Low,3.0,Cat_6,A
464981,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,C
466221,Male,Yes,48,Yes,Artist,4.0,Low,1.0,Cat_6,B
460621,Male,Yes,77,Yes,Lawyer,0.0,Low,2.0,Cat_3,C
467702,Male,Yes,72,Yes,Artist,6.0,Low,1.0,Cat_6,D
463082,Male,No,32,Yes,Healthcare,9.0,Low,5.0,Cat_6,D
465048,Male,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_4,C
466764,Male,Yes,65,Yes,Lawyer,11.0,High,2.0,Cat_6,C
466420,Male,No,27,Yes,Artist,5.0,Low,4.0,Cat_3,B
460051,Male,No,42,Yes,Artist,7.0,Low,1.0,Cat_6,A
463144,Male,Yes,45,Yes,Executive,1.0,High,3.0,Cat_6,C
465438,Male,No,33,Yes,Doctor,9.0,Low,6.0,Cat_4,D
467623,Male,Yes,76,Yes,,1.0,High,2.0,Cat_6,A
459024,Male,Yes,50,Yes,Artist,0.0,Average,5.0,Cat_6,C
461632,Male,No,25,Yes,Artist,,Low,1.0,Cat_6,D
464405,Male,No,62,Yes,Entertainment,,Low,1.0,Cat_6,D
466972,Male,Yes,25,Yes,Artist,12.0,Low,2.0,Cat_6,A
461287,Male,Yes,42,Yes,Executive,1.0,High,5.0,Cat_6,B
467482,Male,Yes,38,Yes,Executive,0.0,High,3.0,Cat_6,C
459081,Male,Yes,63,Yes,Artist,0.0,Average,4.0,Cat_6,C
459447,Male,Yes,53,Yes,Artist,9.0,Low,1.0,Cat_6,B
466008,Male,Yes,36,Yes,Artist,1.0,Low,2.0,Cat_6,C
467567,Male,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
460160,Male,No,43,Yes,Entertainment,5.0,Low,1.0,Cat_3,D
460808,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_6,B
467199,Male,No,37,Yes,Artist,7.0,Low,2.0,Cat_6,A
461796,Male,Yes,39,Yes,Artist,1.0,Average,2.0,Cat_1,A
465059,Male,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6,C
465925,Male,No,26,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
460763,Male,No,47,Yes,Artist,1.0,Low,2.0,Cat_6,B
459991,Male,Yes,40,Yes,Artist,6.0,Low,1.0,Cat_6,A
464037,Male,No,35,Yes,Artist,9.0,Low,1.0,Cat_6,B
459180,Male,Yes,66,Yes,Executive,1.0,High,2.0,Cat_6,C
464458,Male,No,46,Yes,Artist,1.0,Low,2.0,Cat_6,B
465471,Male,Yes,43,Yes,Artist,0.0,Low,1.0,Cat_6,B
461719,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
463681,Male,Yes,83,Yes,Lawyer,,Low,1.0,Cat_6,D
464207,Male,No,53,Yes,Artist,0.0,Low,1.0,Cat_6,A
461622,Male,Yes,35,Yes,Executive,4.0,High,4.0,Cat_6,C
462911,Male,Yes,32,Yes,Doctor,11.0,Average,2.0,Cat_6,A
461744,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6,B
460929,Male,Yes,50,Yes,Artist,0.0,Average,4.0,Cat_6,C
461534,Male,Yes,39,Yes,Artist,1.0,Low,1.0,Cat_6,B
461619,Male,Yes,53,Yes,Executive,,High,3.0,Cat_6,C
460833,Male,Yes,30,Yes,Healthcare,0.0,Low,2.0,Cat_6,A
464425,Male,No,40,Yes,Artist,8.0,Low,1.0,Cat_6,B
462231,Male,No,28,Yes,Artist,4.0,Low,6.0,Cat_4,B
464688,Male,Yes,28,Yes,Doctor,0.0,Low,9.0,Cat_4,D
464435,Male,Yes,48,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
467824,Male,Yes,70,Yes,Lawyer,3.0,Low,1.0,Cat_6,D
462472,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,C
465149,Male,Yes,43,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
465507,Male,Yes,43,Yes,Artist,8.0,Low,1.0,Cat_6,B
460713,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,Cat_6,B
465032,Male,Yes,72,Yes,Executive,0.0,High,2.0,Cat_6,C
460965,Male,Yes,52,Yes,Artist,1.0,Average,4.0,Cat_6,B
466166,Male,Yes,85,Yes,Lawyer,1.0,High,2.0,Cat_4,A
467734,Male,Yes,79,Yes,Lawyer,2.0,High,2.0,Cat_6,B
461202,Male,No,33,Yes,Healthcare,,Low,4.0,Cat_6,C
466288,Male,Yes,36,Yes,Artist,7.0,Average,5.0,Cat_2,B
459161,Male,Yes,51,Yes,Executive,3.0,High,5.0,Cat_6,C
466959,Male,Yes,25,Yes,Artist,8.0,Low,4.0,Cat_6,D
459039,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,C
459452,Male,Yes,40,Yes,Artist,9.0,Low,2.0,Cat_6,C
461495,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,B
461781,Male,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6,C
461620,Male,No,52,Yes,Entertainment,1.0,Low,2.0,Cat_6,B
463286,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,C
466553,Male,Yes,39,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
466239,Male,Yes,69,Yes,Executive,0.0,Low,2.0,Cat_4,B
465502,Male,Yes,36,Yes,Artist,8.0,Low,4.0,Cat_4,D
464499,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,B
463523,Male,Yes,60,Yes,Executive,1.0,High,4.0,Cat_6,B
460911,Male,No,25,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
462269,Male,Yes,83,Yes,Artist,2.0,High,2.0,Cat_6,A
461566,Male,No,28,Yes,Artist,0.0,Low,4.0,Cat_7,C
462324,Male,Yes,65,Yes,Entertainment,0.0,High,2.0,Cat_6,A
463431,Male,Yes,43,Yes,Artist,,Average,4.0,Cat_4,B
465036,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
464381,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_6,A
467606,Male,Yes,38,Yes,Executive,0.0,Average,3.0,Cat_6,B
